"B11006_001E","B11006_001M","B11006_002E","B11006_002M","B11006_003E","B11006_003M","B11006_004E","B11006_004M","B11006_005E","B11006_005M","B11006_006E","B11006_006M","B11006_007E","B11006_007M","B11006_008E","B11006_008M","B11006_009E","B11006_009M","B11006_010E","B11006_010M","B11006_011E","B11006_011M","B11006_012E","B11006_012M","B11006_013E","B11006_013M","B11006_014E","B11006_014M","B11006_015E","B11006_015M","GEO_ID","NAME"
"385","106","218","65","136","74","64","38","72","64","0","12","72","64","82","63","167","108","108","77","24","25","84","74","0","12","84","74","59","75","1500000US245101509001","Block Group 1, Census Tract 1509, Baltimore city, Maryland"
"402","110","77","41","57","33","39","24","18","21","0","12","18","21","20","23","325","114","218","85","71","61","147","77","0","12","147","77","107","89","1500000US245101509002","Block Group 2, Census Tract 1509, Baltimore city, Maryland"
"211","73","78","42","60","35","35","27","25","25","0","12","25","25","18","21","133","74","92","66","92","66","0","12","0","12","0","12","41","38","1500000US245101509003","Block Group 3, Census Tract 1509, Baltimore city, Maryland"
"278","95","133","60","15","19","8","14","7","12","0","12","7","12","118","56","145","82","98","72","62","58","36","42","0","12","36","42","47","42","1500000US245101509004","Block Group 4, Census Tract 1509, Baltimore city, Maryland"
"165","64","95","36","59","27","30","28","29","27","0","12","29","27","36","28","70","55","70","55","11","18","59","54","0","12","59","54","0","12","1500000US245101510001","Block Group 1, Census Tract 1510, Baltimore city, Maryland"
"363","93","142","58","82","46","47","38","35","24","0","12","35","24","60","50","221","89","152","79","95","65","57","47","0","12","57","47","69","57","1500000US245101510002","Block Group 2, Census Tract 1510, Baltimore city, Maryland"
"123","65","50","33","25","22","17","19","8","12","0","12","8","12","25","28","73","62","11","16","0","12","11","16","0","12","11","16","62","59","1500000US245101510003","Block Group 3, Census Tract 1510, Baltimore city, Maryland"
"149","75","68","40","32","29","10","16","22","24","13","20","9","14","36","32","81","80","9","15","9","15","0","12","0","12","0","12","72","78","1500000US245101510004","Block Group 4, Census Tract 1510, Baltimore city, Maryland"
"539","147","195","96","131","81","10","16","121","80","0","12","121","80","64","68","344","127","111","87","23","27","88","83","29","46","59","67","233","102","1500000US245101510005","Block Group 5, Census Tract 1510, Baltimore city, Maryland"
"191","83","123","73","63","39","12","18","51","35","12","18","39","31","60","64","68","70","10","16","0","12","10","16","10","16","0","12","58","68","1500000US245101510006","Block Group 6, Census Tract 1510, Baltimore city, Maryland"
"211","84","69","50","59","47","11","17","48","44","0","12","48","44","10","16","142","76","129","73","46","48","83","60","0","12","83","60","13","20","1500000US245101510007","Block Group 7, Census Tract 1510, Baltimore city, Maryland"
"536","188","135","84","91","65","46","37","45","52","0","12","45","52","44","51","401","202","226","188","0","12","226","188","0","12","226","188","175","171","1500000US245101511001","Block Group 1, Census Tract 1511, Baltimore city, Maryland"
"647","193","389","171","191","118","74","55","117","118","0","12","117","118","198","132","258","170","184","153","0","12","184","153","0","12","184","153","74","70","1500000US245101511002","Block Group 2, Census Tract 1511, Baltimore city, Maryland"
"334","132","158","90","114","82","45","52","69","61","0","12","69","61","44","35","176","128","129","119","129","119","0","12","0","12","0","12","47","53","1500000US245101511003","Block Group 3, Census Tract 1511, Baltimore city, Maryland"
"384","137","190","94","94","76","73","68","21","33","0","12","21","33","96","75","194","126","148","115","23","37","125","109","23","38","102","129","46","53","1500000US245101511004","Block Group 4, Census Tract 1511, Baltimore city, Maryland"
"215","130","117","72","69","53","47","53","22","36","0","12","22","36","48","43","98","125","0","12","0","12","0","12","0","12","0","12","98","125","1500000US245101511005","Block Group 5, Census Tract 1511, Baltimore city, Maryland"
"595","211","389","158","155","125","133","120","22","34","22","34","0","12","234","123","206","178","206","178","26","42","180","173","0","12","180","173","0","12","1500000US245101511006","Block Group 6, Census Tract 1511, Baltimore city, Maryland"
"925","135","622","127","159","84","33","30","126","75","0","12","126","75","463","115","303","104","93","72","25","32","68","64","0","12","68","64","210","84","1500000US245101512001","Block Group 1, Census Tract 1512, Baltimore city, Maryland"
"103","62","36","43","27","40","15","23","12","27","0","12","12","27","9","14","67","51","60","52","46","51","14","24","0","12","14","24","7","14","1500000US245101512002","Block Group 2, Census Tract 1512, Baltimore city, Maryland"
"121","61","111","59","64","50","24","31","40","38","0","12","40","38","47","44","10","16","0","12","0","12","0","12","0","12","0","12","10","16","1500000US245101512003","Block Group 3, Census Tract 1512, Baltimore city, Maryland"
"257","108","147","73","36","22","0","12","36","22","0","12","36","22","111","73","110","80","13","22","13","22","0","12","0","12","0","12","97","79","1500000US245101512004","Block Group 4, Census Tract 1512, Baltimore city, Maryland"
"244","120","169","106","129","90","13","20","116","88","9","18","107","89","40","59","75","79","72","74","14","22","58","68","0","12","58","68","3","11","1500000US245101512005","Block Group 5, Census Tract 1512, Baltimore city, Maryland"
"641","146","262","98","196","98","98","61","98","81","0","12","98","81","66","39","379","134","192","116","55","47","137","118","0","12","137","118","187","98","1500000US245101513001","Block Group 1, Census Tract 1513, Baltimore city, Maryland"
"194","88","105","67","62","48","35","27","27","42","0","12","27","42","43","46","89","65","62","58","29","48","33","37","0","12","33","37","27","29","1500000US245101513002","Block Group 2, Census Tract 1513, Baltimore city, Maryland"
"121","85","48","36","27","32","0","12","27","32","0","12","27","32","21","22","73","77","42","68","42","68","0","12","0","12","0","12","31","38","1500000US245101513003","Block Group 3, Census Tract 1513, Baltimore city, Maryland"
"236","86","121","56","85","59","21","31","64","55","0","12","64","55","36","37","115","67","38","33","20","21","18","28","0","12","18","28","77","61","1500000US245101513004","Block Group 4, Census Tract 1513, Baltimore city, Maryland"
"315","111","128","64","30","22","0","12","30","22","0","12","30","22","98","65","187","105","150","102","0","12","150","102","0","12","150","102","37","45","1500000US245101513005","Block Group 5, Census Tract 1513, Baltimore city, Maryland"
"65","55","9","13","9","13","9","13","0","12","0","12","0","12","0","12","56","53","44","49","0","12","44","49","0","12","44","49","12","20","1500000US245101601001","Block Group 1, Census Tract 1601, Baltimore city, Maryland"
"100","44","0","12","0","12","0","12","0","12","0","12","0","12","0","12","100","44","68","50","0","12","68","50","0","12","68","50","32","34","1500000US245101601002","Block Group 2, Census Tract 1601, Baltimore city, Maryland"
"451","138","238","84","45","38","0","12","45","38","0","12","45","38","193","82","213","123","72","74","21","31","51","66","0","12","51","66","141","90","1500000US245101601003","Block Group 3, Census Tract 1601, Baltimore city, Maryland"
"279","103","121","81","68","61","19","29","49","54","22","35","27","41","53","48","158","80","33","41","0","12","33","41","0","12","33","41","125","75","1500000US245101601004","Block Group 4, Census Tract 1601, Baltimore city, Maryland"
"355","92","132","40","75","40","34","29","41","26","0","12","41","26","57","29","223","84","204","82","23","24","181","88","75","64","106","65","19","17","1500000US245101602001","Block Group 1, Census Tract 1602, Baltimore city, Maryland"
"243","65","118","46","29","33","29","33","0","12","0","12","0","12","89","36","125","64","64","50","21","24","43","53","0","12","43","53","61","44","1500000US245101602002","Block Group 2, Census Tract 1602, Baltimore city, Maryland"
"262","97","127","72","8","14","0","12","8","14","0","12","8","14","119","69","135","75","117","77","10","18","107","78","49","64","58","46","18","20","1500000US245101602003","Block Group 3, Census Tract 1602, Baltimore city, Maryland"
"125","53","48","25","32","24","0","12","32","24","0","12","32","24","16","11","77","52","49","45","0","12","49","45","1","6","48","44","28","31","1500000US245101603001","Block Group 1, Census Tract 1603, Baltimore city, Maryland"
"267","65","170","50","17","13","10","11","7","8","4","7","3","5","153","52","97","52","71","51","35","42","36","34","0","12","36","34","26","25","1500000US245101603002","Block Group 2, Census Tract 1603, Baltimore city, Maryland"
"129","66","46","33","16","22","16","22","0","12","0","12","0","12","30","23","83","59","60","57","23","31","37","44","6","9","31","43","23","22","1500000US245101604001","Block Group 1, Census Tract 1604, Baltimore city, Maryland"
"144","59","88","39","44","29","9","14","35","26","13","19","22","25","44","27","56","37","47","36","28","34","19","19","9","16","10","18","9","14","1500000US245101604002","Block Group 2, Census Tract 1604, Baltimore city, Maryland"
"159","69","57","40","5","8","5","8","0","12","0","12","0","12","52","40","102","58","91","59","61","56","30","28","14","20","16","22","11","15","1500000US245101604003","Block Group 3, Census Tract 1604, Baltimore city, Maryland"
"215","70","71","38","11","12","0","12","11","12","0","12","11","12","60","35","144","62","70","53","6","10","64","52","0","12","64","52","74","41","1500000US245101604004","Block Group 4, Census Tract 1604, Baltimore city, Maryland"
"448","137","249","106","119","78","35","47","84","80","22","31","62","68","130","78","199","95","90","72","7","9","83","72","13","24","70","68","109","75","1500000US245101605001","Block Group 1, Census Tract 1605, Baltimore city, Maryland"
"205","101","44","44","24","37","0","12","24","37","0","12","24","37","20","23","161","95","121","71","30","46","91","66","3","8","88","66","40","60","1500000US245101605002","Block Group 2, Census Tract 1605, Baltimore city, Maryland"
"209","85","126","73","45","30","11","17","34","25","13","15","21","23","81","65","83","50","73","49","9","15","64","46","7","13","57","49","10","16","1500000US245101605003","Block Group 3, Census Tract 1605, Baltimore city, Maryland"
"256","82","110","60","65","56","28","32","37","47","29","45","8","15","45","43","146","73","92","63","33","40","59","56","18","26","41","52","54","48","1500000US245101605004","Block Group 4, Census Tract 1605, Baltimore city, Maryland"
"261","81","89","49","41","30","5","8","36","29","19","20","17","20","48","37","172","87","75","43","0","12","75","43","11","18","64","47","97","78","1500000US245101605005","Block Group 5, Census Tract 1605, Baltimore city, Maryland"
"168","86","33","33","33","33","33","33","0","12","0","12","0","12","0","12","135","82","95","63","44","54","51","49","0","12","51","49","40","47","1500000US245101606001","Block Group 1, Census Tract 1606, Baltimore city, Maryland"
"309","101","134","66","116","63","10","15","106","61","11","16","95","59","18","20","175","99","107","91","7","12","100","90","28","45","72","78","68","60","1500000US245101606002","Block Group 2, Census Tract 1606, Baltimore city, Maryland"
"109","61","71","51","63","49","18","21","45","45","16","20","29","47","8","12","38","38","29","33","0","12","29","33","0","12","29","33","9","15","1500000US245101606003","Block Group 3, Census Tract 1606, Baltimore city, Maryland"
"242","98","99","51","33","34","5","8","28","32","28","32","0","12","66","52","143","85","63","62","29","32","34","54","34","54","0","12","80","60","1500000US245101606004","Block Group 4, Census Tract 1606, Baltimore city, Maryland"
"205","93","79","43","50","37","27","31","23","22","9","14","14","17","29","27","126","86","30","34","0","12","30","34","0","12","30","34","96","83","1500000US245101606005","Block Group 5, Census Tract 1606, Baltimore city, Maryland"
"151","69","83","43","28","22","28","22","0","12","0","12","0","12","55","39","68","54","68","54","41","50","27","29","0","12","27","29","0","12","1500000US245101607001","Block Group 1, Census Tract 1607, Baltimore city, Maryland"
"260","107","94","66","45","46","0","12","45","46","29","43","16","19","49","50","166","94","142","83","7","12","135","81","17","26","118","75","24","39","1500000US245101607002","Block Group 2, Census Tract 1607, Baltimore city, Maryland"
"137","75","63","57","63","57","0","12","63","57","0","12","63","57","0","12","74","57","74","57","0","12","74","57","0","12","74","57","0","12","1500000US245101607003","Block Group 3, Census Tract 1607, Baltimore city, Maryland"
