"B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M","GEO_ID","NAME"
"541","163","272","119","272","119","272","119","0","13","0","13","269","131","1500000US240479515004","Block Group 4, Census Tract 9515, Worcester County, Maryland"
"597","283","438","234","438","234","360","191","78","72","0","13","159","114","1500000US240479515005","Block Group 5, Census Tract 9515, Worcester County, Maryland"
"679","170","371","139","371","139","371","139","0","13","0","13","308","97","1500000US240479515006","Block Group 6, Census Tract 9515, Worcester County, Maryland"
"1322","271","786","252","781","251","743","224","38","62","5","12","536","130","1500000US240479517001","Block Group 1, Census Tract 9517, Worcester County, Maryland"
"763","269","563","256","563","256","538","258","25","33","0","13","200","87","1500000US240479517002","Block Group 2, Census Tract 9517, Worcester County, Maryland"
"555","180","220","113","220","113","188","103","32","44","0","13","335","155","1500000US240479517003","Block Group 3, Census Tract 9517, Worcester County, Maryland"
"337","117","250","104","250","104","229","96","21","22","0","13","87","56","1500000US240479517004","Block Group 4, Census Tract 9517, Worcester County, Maryland"
"0","13","0","13","0","13","0","13","0","13","0","13","0","13","1500000US240479800001","Block Group 1, Census Tract 9800, Worcester County, Maryland"
"0","13","0","13","0","13","0","13","0","13","0","13","0","13","1500000US240479900000","Block Group 0, Census Tract 9900, Worcester County, Maryland"
"1018","177","898","172","898","172","883","167","15","17","0","13","120","55","1500000US245100101001","Block Group 1, Census Tract 101, Baltimore city, Maryland"
"728","231","669","221","660","221","654","220","6","8","9","15","59","34","1500000US245100101002","Block Group 2, Census Tract 101, Baltimore city, Maryland"
"1055","290","618","164","618","164","618","164","0","13","0","13","437","202","1500000US245100101003","Block Group 3, Census Tract 101, Baltimore city, Maryland"
"637","137","527","140","527","140","516","137","11","14","0","13","110","64","1500000US245100102001","Block Group 1, Census Tract 102, Baltimore city, Maryland"
"488","143","396","138","396","138","388","137","8","13","0","13","92","49","1500000US245100102002","Block Group 2, Census Tract 102, Baltimore city, Maryland"
"1136","349","955","282","955","282","940","277","15","25","0","13","181","104","1500000US245100102003","Block Group 3, Census Tract 102, Baltimore city, Maryland"
"476","160","457","160","457","160","450","160","7","12","0","13","19","16","1500000US245100102004","Block Group 4, Census Tract 102, Baltimore city, Maryland"
"742","229","687","219","679","219","671","217","8","12","8","12","55","42","1500000US245100103001","Block Group 1, Census Tract 103, Baltimore city, Maryland"
"1441","227","1180","197","1151","186","1151","186","0","13","29","38","261","136","1500000US245100103002","Block Group 2, Census Tract 103, Baltimore city, Maryland"
"657","165","526","127","526","127","444","107","82","83","0","13","131","70","1500000US245100104001","Block Group 1, Census Tract 104, Baltimore city, Maryland"
"529","242","474","207","468","207","445","202","23","36","6","9","55","50","1500000US245100104002","Block Group 2, Census Tract 104, Baltimore city, Maryland"
"1334","238","1030","174","1030","174","1010","176","20","22","0","13","304","173","1500000US245100104003","Block Group 3, Census Tract 104, Baltimore city, Maryland"
"767","213","604","180","604","180","581","159","23","35","0","13","163","70","1500000US245100105001","Block Group 1, Census Tract 105, Baltimore city, Maryland"
"816","176","651","131","651","131","645","129","6","11","0","13","165","74","1500000US245100105002","Block Group 2, Census Tract 105, Baltimore city, Maryland"
"745","261","581","242","581","242","559","240","22","18","0","13","164","92","1500000US245100201001","Block Group 1, Census Tract 201, Baltimore city, Maryland"
"795","105","702","99","698","98","690","98","8","9","4","5","93","34","1500000US245100201002","Block Group 2, Census Tract 201, Baltimore city, Maryland"
"572","105","446","97","446","97","438","98","8","11","0","13","126","50","1500000US245100202001","Block Group 1, Census Tract 202, Baltimore city, Maryland"
"893","175","725","137","725","137","706","138","19","19","0","13","168","81","1500000US245100202002","Block Group 2, Census Tract 202, Baltimore city, Maryland"
"1197","399","1062","401","1062","401","1062","401","0","13","0","13","135","87","1500000US245100203001","Block Group 1, Census Tract 203, Baltimore city, Maryland"
"1082","282","930","264","930","264","914","258","16","27","0","13","152","113","1500000US245100203002","Block Group 2, Census Tract 203, Baltimore city, Maryland"
"1521","444","1202","297","1202","297","1202","297","0","13","0","13","319","231","1500000US245100203003","Block Group 3, Census Tract 203, Baltimore city, Maryland"
"992","270","523","188","523","188","433","187","90","74","0","13","469","184","1500000US245100301001","Block Group 1, Census Tract 301, Baltimore city, Maryland"
"623","177","308","125","308","125","308","125","0","13","0","13","315","114","1500000US245100301002","Block Group 2, Census Tract 301, Baltimore city, Maryland"
"724","228","424","169","424","169","404","153","20","29","0","13","300","105","1500000US245100302001","Block Group 1, Census Tract 302, Baltimore city, Maryland"
"1654","378","1306","373","1306","373","1279","362","27","34","0","13","348","120","1500000US245100302002","Block Group 2, Census Tract 302, Baltimore city, Maryland"
"1216","265","933","278","933","278","933","278","0","13","0","13","283","135","1500000US245100401001","Block Group 1, Census Tract 401, Baltimore city, Maryland"
"754","288","623","282","623","282","612","279","11","16","0","13","131","73","1500000US245100401002","Block Group 2, Census Tract 401, Baltimore city, Maryland"
"2163","447","1710","362","1655","346","1598","334","57","95","55","89","453","227","1500000US245100401003","Block Group 3, Census Tract 401, Baltimore city, Maryland"
"558","209","490","206","490","206","490","206","0","13","0","13","68","68","1500000US245100401004","Block Group 4, Census Tract 401, Baltimore city, Maryland"
"1041","210","524","149","524","149","502","154","22","30","0","13","517","134","1500000US245100402001","Block Group 1, Census Tract 402, Baltimore city, Maryland"
"268","184","248","185","248","185","248","185","0","13","0","13","20","23","1500000US245100601001","Block Group 1, Census Tract 601, Baltimore city, Maryland"
"1049","359","815","320","815","320","747","310","68","74","0","13","234","140","1500000US245100601002","Block Group 2, Census Tract 601, Baltimore city, Maryland"
"542","176","460","139","460","139","460","139","0","13","0","13","82","85","1500000US245100601003","Block Group 3, Census Tract 601, Baltimore city, Maryland"
"557","427","195","150","195","150","186","152","9","16","0","13","362","397","1500000US245100601004","Block Group 4, Census Tract 601, Baltimore city, Maryland"
"722","286","422","150","414","150","364","121","50","59","8","12","300","230","1500000US245100602001","Block Group 1, Census Tract 602, Baltimore city, Maryland"
"502","159","393","126","393","126","382","123","11","19","0","13","109","98","1500000US245100602002","Block Group 2, Census Tract 602, Baltimore city, Maryland"
"333","224","246","221","246","221","121","120","125","130","0","13","87","81","1500000US245100602003","Block Group 3, Census Tract 602, Baltimore city, Maryland"
"798","190","555","136","555","136","515","138","40","42","0","13","243","174","1500000US245100602004","Block Group 4, Census Tract 602, Baltimore city, Maryland"
"492","139","313","105","313","105","290","101","23","24","0","13","179","74","1500000US245100603001","Block Group 1, Census Tract 603, Baltimore city, Maryland"
"917","140","743","130","724","127","714","128","10","11","19","21","174","77","1500000US245100603002","Block Group 2, Census Tract 603, Baltimore city, Maryland"
"643","187","492","165","492","165","485","162","7","11","0","13","151","59","1500000US245100604001","Block Group 1, Census Tract 604, Baltimore city, Maryland"
"1002","354","549","289","549","289","442","153","107","168","0","13","453","191","1500000US245100604002","Block Group 2, Census Tract 604, Baltimore city, Maryland"
"965","356","400","249","400","249","346","246","54","56","0","13","565","253","1500000US245100701001","Block Group 1, Census Tract 701, Baltimore city, Maryland"
"785","180","453","126","434","126","393","114","41","32","19","32","332","117","1500000US245100701002","Block Group 2, Census Tract 701, Baltimore city, Maryland"
"639","338","171","132","171","132","151","129","20","27","0","13","468","331","1500000US245100702001","Block Group 1, Census Tract 702, Baltimore city, Maryland"
"393","186","167","84","167","84","85","62","82","57","0","13","226","137","1500000US245100702002","Block Group 2, Census Tract 702, Baltimore city, Maryland"
"320","197","198","154","198","154","184","146","14","22","0","13","122","113","1500000US245100702003","Block Group 3, Census Tract 702, Baltimore city, Maryland"
"1143","328","703","243","703","243","516","211","187","100","0","13","440","152","1500000US245100702004","Block Group 4, Census Tract 702, Baltimore city, Maryland"
"971","284","539","173","539","173","470","174","69","39","0","13","432","234","1500000US245100703001","Block Group 1, Census Tract 703, Baltimore city, Maryland"
"622","252","373","183","373","183","278","172","95","58","0","13","249","132","1500000US245100704001","Block Group 1, Census Tract 704, Baltimore city, Maryland"
"645","140","331","99","331","99","300","97","31","24","0","13","314","101","1500000US245100704002","Block Group 2, Census Tract 704, Baltimore city, Maryland"
"763","212","536","176","536","176","536","176","0","13","0","13","227","87","1500000US245100801011","Block Group 1, Census Tract 801.01, Baltimore city, Maryland"
"954","278","718","228","718","228","701","226","17","26","0","13","236","151","1500000US245100801012","Block Group 2, Census Tract 801.01, Baltimore city, Maryland"
"1065","313","647","213","647","213","601","210","46","39","0","13","418","230","1500000US245100801013","Block Group 3, Census Tract 801.01, Baltimore city, Maryland"
"402","181","264","135","264","135","215","113","49","45","0","13","138","73","1500000US245100801014","Block Group 4, Census Tract 801.01, Baltimore city, Maryland"
"681","218","369","170","369","170","285","160","84","63","0","13","312","125","1500000US245100801021","Block Group 1, Census Tract 801.02, Baltimore city, Maryland"
"833","220","444","149","444","149","403","137","41","42","0","13","389","191","1500000US245100801022","Block Group 2, Census Tract 801.02, Baltimore city, Maryland"
