"B14007_001E","B14007_001M","B14007_002E","B14007_002M","B14007_003E","B14007_003M","B14007_004E","B14007_004M","B14007_005E","B14007_005M","B14007_006E","B14007_006M","B14007_007E","B14007_007M","B14007_008E","B14007_008M","B14007_009E","B14007_009M","B14007_010E","B14007_010M","B14007_011E","B14007_011M","B14007_012E","B14007_012M","B14007_013E","B14007_013M","B14007_014E","B14007_014M","B14007_015E","B14007_015M","B14007_016E","B14007_016M","B14007_017E","B14007_017M","B14007_018E","B14007_018M","B14007_019E","B14007_019M","GEO_ID","NAME"
"1952","269","526","123","22","26","7","13","28","28","27","27","31","51","37","33","0","13","10","14","15","17","36","34","38","37","7","13","25","29","82","56","134","73","27","25","1426","227","1500000US240338010062","Block Group 2, Census Tract 8010.06, Prince George's County, Maryland"
"860","233","265","110","31","23","0","13","12","15","10","10","5","7","4","6","35","45","5","7","0","13","0","13","0","13","3","5","3","5","30","49","95","44","32","22","595","188","1500000US240338011051","Block Group 1, Census Tract 8011.05, Prince George's County, Maryland"
"624","304","110","72","0","13","0","13","34","54","0","13","15","18","0","13","9","9","0","13","4","8","7","8","0","13","0","13","0","13","13","27","22","37","6","10","514","265","1500000US240338011052","Block Group 2, Census Tract 8011.05, Prince George's County, Maryland"
"0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","1500000US240338011061","Block Group 1, Census Tract 8011.06, Prince George's County, Maryland"
"638","233","325","149","25","22","16","24","32","35","23","30","11","12","41","36","28","36","27","29","14","24","0","13","7","11","0","13","0","13","0","13","49","34","52","48","313","101","1500000US240338011062","Block Group 2, Census Tract 8011.06, Prince George's County, Maryland"
"801","215","312","125","10","12","13","20","50","34","16","19","42","35","30","28","11","13","18","19","0","13","11","18","24","23","0","13","20","24","13","15","47","40","7","12","489","115","1500000US240338011063","Block Group 3, Census Tract 8011.06, Prince George's County, Maryland"
"1509","367","344","111","8","15","19","20","0","13","0","13","8","13","14","21","28","34","0","13","0","13","12","19","32","34","88","53","14","19","0","13","121","56","0","13","1165","318","1500000US240338012071","Block Group 1, Census Tract 8012.07, Prince George's County, Maryland"
"2619","541","614","286","27","41","80","62","9","14","21","24","70","86","10","16","56","80","10","16","67","42","53","85","20","39","86","99","0","13","35","36","56","42","14","18","2005","347","1500000US240338012072","Block Group 2, Census Tract 8012.07, Prince George's County, Maryland"
"2165","688","563","292","37","39","23","29","21","27","9","14","152","147","0","13","9","15","20","29","95","117","40","49","0","13","12","20","3","5","58","57","84","57","0","13","1602","447","1500000US240338012081","Block Group 1, Census Tract 8012.08, Prince George's County, Maryland"
"2836","601","660","207","17","22","83","128","27","36","0","13","86","51","25","26","44","43","26","30","61","56","0","13","0","13","0","13","20","30","51","49","153","86","67","49","2176","492","1500000US240338012082","Block Group 2, Census Tract 8012.08, Prince George's County, Maryland"
"2604","518","722","240","22","25","42","31","0","13","21","29","28","35","7","12","41","38","22","25","52","43","18","27","54","40","37","27","85","58","29","31","237","115","27","37","1882","385","1500000US240338012091","Block Group 1, Census Tract 8012.09, Prince George's County, Maryland"
"1732","386","404","148","0","13","0","13","0","13","43","42","8","13","38","41","0","13","12","19","50","49","0","13","34","49","25","26","14","17","63","56","77","66","40","39","1328","291","1500000US240338012092","Block Group 2, Census Tract 8012.09, Prince George's County, Maryland"
"2307","420","503","168","45","60","19","22","38","46","8","14","11","17","0","13","4","7","15","17","23","24","56","60","35","31","20","22","20","31","13","15","52","45","144","85","1804","390","1500000US240338012101","Block Group 1, Census Tract 8012.10, Prince George's County, Maryland"
"1429","283","406","153","34","41","4","17","0","13","5","17","5","11","38","45","27","42","0","13","0","13","28","34","29","34","6","11","7","11","34","36","159","117","30","36","1023","202","1500000US240338012102","Block Group 2, Census Tract 8012.10, Prince George's County, Maryland"
"1190","253","182","113","0","13","12","19","10","15","14","17","9","15","9","16","0","13","0","13","9","16","0","13","42","52","0","13","12","20","9","14","40","34","16","27","1008","217","1500000US240338012111","Block Group 1, Census Tract 8012.11, Prince George's County, Maryland"
"1504","390","449","254","44","34","0","13","0","13","0","13","98","64","23","38","0","13","34","44","42","47","65","86","36","40","0","13","10","18","36","44","36","35","25","28","1055","217","1500000US240338012112","Block Group 2, Census Tract 8012.11, Prince George's County, Maryland"
"1137","389","300","199","26","29","23","38","0","13","18","29","19","30","20","32","25","29","21","35","15","23","0","13","22","34","0","13","0","13","31","39","61","60","19","28","837","263","1500000US240338012121","Block Group 1, Census Tract 8012.12, Prince George's County, Maryland"
"2304","1208","833","787","45","75","120","92","0","13","58","50","88","143","0","13","101","164","0","13","0","13","6","11","0","13","0","13","0","13","212","300","203","184","0","13","1471","484","1500000US240338012122","Block Group 2, Census Tract 8012.12, Prince George's County, Maryland"
"1191","366","220","114","49","50","2","7","0","13","0","13","13","19","0","13","0","13","9","15","0","13","0","13","28","26","20","32","52","58","9","14","38","34","0","13","971","319","1500000US240338012131","Block Group 1, Census Tract 8012.13, Prince George's County, Maryland"
"2604","772","718","341","115","93","9","23","10","15","31","38","0","13","32","35","29","41","0","13","46","34","130","146","21","33","9","14","29","35","123","138","88","69","46","49","1886","489","1500000US240338012132","Block Group 2, Census Tract 8012.13, Prince George's County, Maryland"
"1188","308","200","99","45","54","8","15","0","13","41","36","0","13","8","14","18","22","34","33","0","13","0","13","0","13","0","13","0","13","0","13","46","56","0","13","988","266","1500000US240338012141","Block Group 1, Census Tract 8012.14, Prince George's County, Maryland"
"2872","527","598","187","26","30","17","27","9","13","0","13","0","13","37","46","9","15","53","52","117","101","35","46","43","50","80","64","24","37","48","42","94","104","6","11","2274","437","1500000US240338012142","Block Group 2, Census Tract 8012.14, Prince George's County, Maryland"
"2595","476","842","307","12","15","45","27","7","10","21","27","66","97","82","93","31","30","10","16","25","21","52","54","33","22","5","7","88","44","47","31","208","107","110","100","1753","224","1500000US240338012151","Block Group 1, Census Tract 8012.15, Prince George's County, Maryland"
"1505","455","430","217","0","13","0","13","23","35","0","13","0","13","0","13","0","13","0","13","0","13","15","23","165","107","26","34","0","13","11","25","164","137","26","22","1075","308","1500000US240338012161","Block Group 1, Census Tract 8012.16, Prince George's County, Maryland"
"2115","555","538","280","26","36","0","13","0","13","0","13","30","39","21","31","14","23","16","26","45","42","60","92","15","24","50","44","29","32","9","14","168","138","55","52","1577","346","1500000US240338012162","Block Group 2, Census Tract 8012.16, Prince George's County, Maryland"
"973","234","117","82","0","13","0","13","0","13","7","11","0","13","31","38","0","13","17","14","0","13","0","13","13","19","7","11","0","13","20","23","8","14","14","22","856","191","1500000US240338012171","Block Group 1, Census Tract 8012.17, Prince George's County, Maryland"
"2764","533","653","188","46","56","0","13","28","40","51","40","35","54","70","58","0","13","27","40","51","50","15","21","28","32","40","39","11","17","18","19","151","98","82","83","2111","398","1500000US240338012172","Block Group 2, Census Tract 8012.17, Prince George's County, Maryland"
"1227","194","190","74","0","13","0","13","18","25","6","11","11","12","0","13","19","20","7","10","7","10","12","14","28","26","0","13","0","13","13","13","55","39","14","14","1037","157","1500000US240338013021","Block Group 1, Census Tract 8013.02, Prince George's County, Maryland"
"1522","963","477","430","14","13","15","13","0","13","14","17","25","27","24","27","10","13","231","331","0","13","12","17","14","16","0","13","7","8","9","15","3","5","99","101","1045","548","1500000US240338013022","Block Group 2, Census Tract 8013.02, Prince George's County, Maryland"
"3522","754","999","256","12","21","0","13","41","53","51","67","130","83","63","61","23","27","55","50","6","10","67","63","35","31","34","38","100","73","144","83","140","105","98","67","2523","590","1500000US240338013051","Block Group 1, Census Tract 8013.05, Prince George's County, Maryland"
"1568","405","297","144","7","12","0","13","17","20","0","13","33","37","19","24","8","12","35","39","0","13","39","38","0","13","0","13","20","26","9","14","40","45","70","54","1271","349","1500000US240338013052","Block Group 2, Census Tract 8013.05, Prince George's County, Maryland"
"840","297","246","141","0","13","0","13","0","13","0","13","0","13","12","19","0","13","0","13","9","14","34","49","11","17","12","21","0","13","13","21","141","95","14","24","594","195","1500000US240338013053","Block Group 3, Census Tract 8013.05, Prince George's County, Maryland"
"2094","336","331","167","8","12","7","13","0","13","9","14","24","39","0","13","10","12","10","16","0","13","28","40","15","17","10","17","53","40","45","53","88","47","24","21","1763","235","1500000US240338013071","Block Group 1, Census Tract 8013.07, Prince George's County, Maryland"
"1281","262","245","86","38","29","23","29","13","20","30","29","0","13","0","13","0","13","0","13","14","16","5","10","27","32","11","12","9","15","18","17","31","33","26","26","1036","260","1500000US240338013072","Block Group 2, Census Tract 8013.07, Prince George's County, Maryland"
"1163","300","301","225","0","13","0","13","0","13","0","13","18","22","0","13","10","17","0","13","9","13","13","22","0","13","0","13","0","13","37","49","185","162","29","40","862","223","1500000US240338013081","Block Group 1, Census Tract 8013.08, Prince George's County, Maryland"
"2371","427","677","187","53","44","65","33","0","13","43","52","19","16","46","36","44","45","17","25","78","125","6","11","16","24","20","26","18","27","67","55","156","65","29","28","1694","299","1500000US240338013082","Block Group 2, Census Tract 8013.08, Prince George's County, Maryland"
"1475","424","311","236","8","13","0","13","0","13","0","13","13","20","0","13","95","126","2","8","47","62","14","22","41","43","3","9","6","9","14","22","46","40","22","25","1164","252","1500000US240338013091","Block Group 1, Census Tract 8013.09, Prince George's County, Maryland"
"2143","434","382","146","24","34","7","12","0","13","8","11","20","31","0","13","29","26","20","20","25","32","20","20","66","48","20","31","39","39","0","13","78","51","26","34","1761","418","1500000US240338013092","Block Group 2, Census Tract 8013.09, Prince George's County, Maryland"
"2389","565","379","265","0","13","0","13","0","13","19","33","0","13","25","37","0","13","24","38","0","13","17","24","101","127","7","14","0","13","0","13","186","183","0","13","2010","388","1500000US240338013101","Block Group 1, Census Tract 8013.10, Prince George's County, Maryland"
"1109","561","398","305","32","52","38","58","35","56","0","13","49","61","0","13","48","59","1","14","0","13","49","61","0","13","0","13","46","58","0","13","100","108","0","13","711","343","1500000US240338013102","Block Group 2, Census Tract 8013.10, Prince George's County, Maryland"
"2310","618","372","168","0","13","27","41","20","33","0","13","57","55","0","13","57","91","3","13","0","13","22","35","44","46","29","34","27","46","0","13","55","67","31","36","1938","576","1500000US240338013103","Block Group 3, Census Tract 8013.10, Prince George's County, Maryland"
"1932","508","461","317","23","38","15","24","0","13","0","13","64","73","18","29","31","35","46","68","0","13","29","47","0","13","25","25","45","67","33","55","62","51","70","80","1471","348","1500000US240338013111","Block Group 1, Census Tract 8013.11, Prince George's County, Maryland"
